name,course,slug,average_rating,num_ratings
PORTER OLSEN,HDCC208B,olsen,4.0,1.0
PORTER OLSEN,ENGL101S,olsen,5.0,1.0
PORTER OLSEN,CINE245,olsen,3.0,2.0
PRABAHKAR TAMBOLI,ENST100,tamboli_prabahkar,5.0,1.0
PRAKASH NARAYAN,ENEE324,narayan,4.0,3.0
PRAKASH NARAYAN,ENEE420,narayan,5.0,1.0
PRAMOD GOVINDAN,ENEE244,govindan,4.0,4.0
PRATAP TOKEKAR,CMSC421,tokekar,4.0,2.0
PRATIMA KSHETRY,INST752,kshetry,5.0,1.0
PRATYUSH TIWARY,CHEM481,tiwary,5.0,1.0
PREM SAGGAR,DATA605,saggar,4.0,1.0
PREM SAGGAR,DATA602,saggar,3.5,2.0
PRISCILLA NOVAK,SPHL601,novak_priscilla,3.0,2.0
PRIYANKUR CHAUDHURI,MATH140,chaudhuri,1.0,1.0
PROGYAN BASU,BMGT220,basu,3.5053763440860215,93.0
PROTITI DASTIDAR,BMGT495,dastidar,4.0,3.0
PSYCHE WILLIAMS-FORSON,AMST498P,williams-forson,5.0,1.0
QIN WANG,NFSC112,wang_qin,4.0,3.0
QINGBIN CUI,ENCE688Y,cui,5.0,1.0
QINGBIN CUI,ENCE422,cui,5.0,1.0
QINGBIN CUI,ENCE602,cui,5.0,1.0
QUENTIN GAUDRY,BSCI452,gaudry,4.5,2.0
R APTER,ANSC227,apter,4.0,1.0
R APTER,ANSC270,apter,5.0,1.0
R APTER,ANSC453,apter,5.0,1.0
R APTER,ANSC455,apter,4.0,1.0
RABINDRA MOHAPATRA,PHYS161,mohapatra,2.1666666666666665,6.0
RABINDRA MOHAPATRA,PHYS260,mohapatra,3.5,4.0
RABINDRA MOHAPATRA,PHYS260H,mohapatra,4.5,2.0
RABINDRA MOHAPATRA,PHYS270,mohapatra,3.0,2.0
RACHEL BERNDTSON,GEOG212,berndtson,5.0,1.0
RACHEL BERNDTSON,GEOG330,berndtson,4.666666666666667,3.0
RACHEL ELLIS,CCJS342,ellis_rachel,4.0,2.0
RACHEL GAMMONS,INST352,gammons,5.0,1.0
RACHEL HABER,GEOG330,haber_rachel,5.0,2.0
RACHEL HABER,GEOG110,haber_rachel,5.0,1.0
RACHEL PINKER,AOSC123,pinker,3.0,2.0
RACHEL PINKER,AOSC400,pinker,3.0,1.0
RACHEL PINKER,GEOL123,pinker,3.0,1.0
RACHEL RAPHAEL,MUSC140,raphael,5.0,2.0
RACHEL RUDINGER,CMSC470,rudinger,2.5,4.0
RACHEL SCULLY,ARTT110,scully,4.0,1.0
RACHEL SINGPURWALLA,PHIL310,singpurwalla,5.0,2.0
RACHEL SINGPURWALLA,PHIL414,singpurwalla,5.0,3.0
RACHEL VANDAALEN,PSYC100,vandaalen,3.5454545454545454,11.0
RACHEL VANDAALEN,PSYC344,vandaalen,5.0,3.0
RACHEL WAUGH,ENGL101,waugh,5.0,6.0
RACHEL WAUGH,ENGL498,waugh,5.0,2.0
RACHIT KAMDAR,BMGT402,kamdar_rachit,5.0,1.0
RADFORD SKUDRNA,ENGL275,skudrna,5.0,1.0
RADFORD SKUDRNA,ENGL394,skudrna,5.0,1.0
RADFORD SKUDRNA,ENGL101,skudrna,4.666666666666667,3.0
RADU LAZAR,BMGT230,lazar_radu,3.1136363636363638,44.0
RADU LAZAR,BMGT230B,lazar_radu,3.5714285714285716,7.0
RADU LAZAR,BMGT230H,lazar_radu,5.0,2.0
RADU LAZAR,BMGT430,lazar_radu,3.1,10.0
RADU LAZAR,BMGT431,lazar_radu,3.5,4.0
RAHMA HAJI,LGBT200,haji,2.0,1.0
RAHMA HAJI,WMST250,haji,1.0,1.0
RAJARSHI ROY,PHYS171,roy_rajarshi,5.0,1.0
RAJARSHI ROY,PHYS272,roy_rajarshi,4.666666666666667,3.0
RAJARSHI ROY,PHYS272H,roy_rajarshi,5.0,1.0
RAJEEV BARUA,ENEE244,barua,4.0,2.0
RAJEEV BARUA,ENEE350,barua,3.5,8.0
RAJSHREE AGARWAL,BMGT198D,agarwal_rajshree,5.0,1.0
RAKIA KHALID,ENGL101,khalid,1.0,1.0
RALPH BAUER,ENGL430,bauer,4.0,2.0
RALPH BAUER,CMLT277,bauer,4.0,1.0
RALPH BAUER,ENGL289B,bauer,3.0,2.0
RALPH BENNETT,ARCH289I,bennett,2.0,1.0
RALPH DUBAYAH,GEOG201,dubayah,2.6,5.0
RALUCA ROSCA,MATH115,rosca,2.076923076923077,26.0
RALUCA ROSCA,MATH240,rosca,2.5,4.0
RALUCA ROSCA,MATH401,rosca,1.6666666666666667,6.0
RALUCA ROSCA,MATH463,rosca,5.0,1.0
RALUCA ROSCA,STAT464,rosca,2.0,1.0
RAMAKRISHNA MAMIDIPUDI,AREC365,mamidipudi,3.6666666666666665,3.0
RAMALINGAM CHELLAPPA,ENEE324,chellappa,3.0,1.0
RAMALINGAM CHELLAPPA,ENEE633,chellappa,5.0,1.0
RAMANI DURAISWAMI,CMSC422,duraiswami,2.6,5.0
RAMANI DURAISWAMI,AMSC460,duraiswami,4.0,1.0
RAN MA,COMM107,ma_ran,5.0,2.0
RANDALL FOWLER,COMM200,fowler_randall,5.0,2.0
RANDY ONTIVEROS,ENGL142,ontiveros,4.833333333333333,6.0
RANDY ONTIVEROS,ENGL301,ontiveros,5.0,3.0
RANDY ONTIVEROS,ENGL358F,ontiveros,5.0,1.0
RANDY ONTIVEROS,ENGL437,ontiveros,5.0,1.0
RANDY ONTIVEROS,ENGL479F,ontiveros,5.0,1.0
RANDY ONTIVEROS,HHUM105,ontiveros,4.571428571428571,7.0
RAPHAEL MAZZONE,COMM250,mazzone,5.0,3.0
RAPHAEL MAZZONE,COMM424,mazzone,5.0,1.0
RAYMOND FERMO,PHYS161,fermo,1.0,1.0
RAYMOND PATERNOSTER,CCJS200,paternoster,4.0,6.0
RAYMOND SCHRAM,STAT400,schram,3.090909090909091,11.0
RAYMOND SCHRAM,MATH120,schram,1.2,5.0
RAYMOND SEDWICK,ENES232,sedwick,2.75,4.0
RAYMOND SEDWICK,ENAE663,sedwick,5.0,1.0
RAYMOND SEDWICK,ENAE457,sedwick,4.333333333333333,3.0
RAYMOND STLEGER,BSCI222,stleger,3.909090909090909,22.0
RAYMOND TU,FIRE198,tu_raymond,1.0,1.0
RAYMOND TU,FIRE171,tu_raymond,2.0,1.0
RAYMOND TU,FIRE298,tu_raymond,2.0,1.0
REBECCA HOLDEN,ARHU158T,holden_rebecca,4.0,1.0
REBECCA HOLDEN,ENGL398N,holden_rebecca,3.5,6.0
REBECCA RATNER,BMGT451,ratner_rebecca,4.5,4.0
REBECCA RATNER,BUMK715,ratner_rebecca,5.0,1.0
REBECCA RITZEL,ENGL393,ritzel,2.9,10.0
REEVE VANNEMAN,SOCY242,vanneman,2.0,6.0
REGINA IANOZI,GERM204,ianozi,4.0,5.0
REGINA IANOZI,GERM302,ianozi,3.857142857142857,7.0
REGINA IANOZI,GERM356,ianozi,5.0,2.0
REGINA IGEL,PORT223,igel_regina,5.0,2.0
REID COMPTON,BSCI170,compton_reid,2.875,8.0
REID COMPTON,BSCI330,compton_reid,5.0,1.0
REID COMPTON,BSCI105,compton_reid,2.6666666666666665,9.0
RENEE ATER,ARTH275,ater_renee,3.2857142857142856,7.0
RENEE ATER,ARTH360,ater_renee,4.0,2.0
RENINA JARMON,AASP202,jarmon,1.0,1.0
REX WEIL,ARTT150,weil_rex,3.8947368421052633,19.0
REX WEIL,ENST411,weil_rex,3.0,1.0
RICARDO ARANEDA,BSCI440,araneda,2.0,1.0
RICARDO ARANEDA,BSCI446,araneda,3.0,2.0
RICARDO NOCHETTO,MATH462,nochetto,3.0,1.0
RICCO HALL,CPPL100,hall_ricco,2.3333333333333335,3.0
RICHARD BELL,HIST200,bell_richard,5.0,1.0
RICHARD BELL,HIST396,bell_richard,2.0,1.0
RICHARD BELL,HIST428N,bell_richard,5.0,1.0
RICHARD BELL,HNUH218A,bell_richard,4.5,6.0
RICHARD BLANTON,ENES100,blanton,5.0,1.0
RICHARD DANIELS,BMGT380,daniels_richard,4.181818181818182,11.0
RICHARD DREHOFF,MUSC140,drehoff_richard,5.0,1.0
RICHARD ENGSTROM,GVPT461,engstrom,5.0,1.0
RICHARD GREENE,PHYS272,greene_richard,5.0,1.0
RICHARD HOLLENBECK,EDCI457,hollenbeck,1.0,1.0
RICHARD HUTCHINS,BMGT110,hutchins,1.0,1.0
RICHARD HUTCHINS,BMGT110F,hutchins,1.5714285714285714,7.0
RICHARD HUTCHINS,BMGT372,hutchins,3.6666666666666665,3.0
RICHARD HUTCHINS,BMGT392,hutchins,4.0,1.0
RICHARD KING,MUSC205,king_richard,4.6,20.0
RICHARD KLANK,ARTT150,klank,2.5714285714285716,14.0
RICHARD LA,ENEE322,la_richard,1.5,4.0
RICHARD LA,ENEE322H,la_richard,4.0,2.0
RICHARD LA,MSML604,la_richard,4.0,1.0
RICHARD LAYTON,MUSC150,layton_richard,5.0,2.0
RICHARD MCCUEN,ENCE305,mccuen,4.333333333333333,6.0
RICHARD MCCUEN,ENCE431,mccuen,5.0,3.0
RICHARD MUSHOTZKY,ASTR350,mushotzky,5.0,2.0
RICHARD MUSHOTZKY,ASTR380,mushotzky,2.0,1.0
RICHARD PAYNE,BSCI454,payne_richard,4.0,1.0
RICHARD PAYNE,BSCI330,payne_richard,3.8181818181818183,22.0
RICHARD PAYNE,BSCI353,payne_richard,3.25,4.0
RICHARD REYNNELLS,ENGL390,reynnells,4.5,2.0
RICHARD STEWART,BSCI105,stewart_richard,4.666666666666667,3.0
RICHARD STEWART,BSCI223,stewart_richard,4.5,2.0
RICHARD STEWART,BSCI443,stewart_richard,4.0,1.0
RICHARD TOOHEY,BMGT452,toohey,5.0,1.0
RICHARD TOTH,COMM231,toth_richard,1.5,6.0
RICHARD WENTWORTH,MATH744,wentworth,5.0,1.0
RICHARD WENTWORTH,MATH141,wentworth,2.1666666666666665,6.0
RICHARD WENTWORTH,MATH241,wentworth,3.0,6.0
RICHARD WENTWORTH,MATH246H,wentworth,1.0,1.0
RICHARD WENTWORTH,MATH341,wentworth,3.0,2.0
RICHARD WENTWORTH,MATH437,wentworth,5.0,3.0
RICHARD WENTWORTH,MATH660,wentworth,4.0,1.0
RICHMOND MATHEWS,BUFN712,mathews,5.0,1.0
RICHMOND MATHEWS,BMGT340F,mathews,3.0,2.0
RICHMOND MATHEWS,BMGT610,mathews,4.0,2.0
RIGO ZELADA,MATH136,zelada,5.0,1.0
RIGO ZELADA,MATH140,zelada,1.0,1.0
RION SCOTT,ENGL126,scott_rion,1.3333333333333333,3.0
RIVA RILEY,HNUH100,riley_riva,5.0,3.0
ROBERT BALLENGER,INAG110,ballenger,4.5,4.0
ROBERT BONENBERGER,ENES102,bonenberger,4.285714285714286,7.0
ROBERT BONENBERGER,ENES220,bonenberger,4.722222222222222,18.0
ROBERT BRIBER,ENMA150,briber,4.5,4.0
ROBERT CHAMBERS,AREC405,chambers_robert,4.0,4.0
ROBERT CHESTER,AMST498L,chester,5.0,1.0
ROBERT CHESTER,USLT201,chester,5.0,1.0
ROBERT CHESTER,USLT498A,chester,3.0,1.0
ROBERT CHILES,HIST201,chiles,4.4,15.0
ROBERT CHILES,HONR299G,chiles,5.0,2.0
ROBERT CHILES,HONR239G,chiles,5.0,1.0
ROBERT CHILES,HIST200,chiles,5.0,3.0
ROBERT CHILES,HIST356,chiles,5.0,3.0
ROBERT CHILES,HIST357,chiles,5.0,1.0
ROBERT CHOFLET,AASP202,choflet,5.0,1.0
ROBERT CHOFLET,AASP202H,choflet,4.5,2.0
ROBERT CRANE,ENGL391,crane_robert,5.0,2.0
ROBERT FELDMAN,HLTH665,feldman_robert,1.0,1.0
ROBERT FRIEDEL,HIST406,friedel,4.0,1.0
ROBERT FRIEDEL,GEMS104,friedel,1.7142857142857142,7.0
ROBERT FRIEDEL,HIST405,friedel,3.0,1.0
ROBERT HARRIS,ENGL393,harris_robert,1.0,3.0
ROBERT HARRIS,ENGL394,harris_robert,1.5,4.0
ROBERT HARRIS,ENGL101,harris_robert,1.0,1.0
ROBERT HARRIS,ENGL398B,harris_robert,2.0,1.0
ROBERT JACKSON,NFSC315,jackson_robert,3.5,2.0
ROBERT JACKSON,NFSC100,jackson_robert,1.75,8.0
ROBERT KOULISH,GVPT100,koulish,3.0,6.0
ROBERT KOULISH,GVPT331,koulish,1.6666666666666667,3.0
ROBERT KOULISH,GVPT388I,koulish,5.0,1.0
ROBERT KOULISH,MLAW100,koulish,1.6,5.0
ROBERT KOULISH,MLAW304,koulish,3.0,1.0
ROBERT KOULISH,MLAW358U,koulish,3.5,2.0
ROBERT LEVINE,ENGL301,levine_robert,4.0,3.0
ROBERT LEVINE,ENGL313,levine_robert,4.0,3.0
ROBERT LEVINE,ENGL431,levine_robert,5.0,2.0
ROBERT LUCCI,ARHU230,lucci_robert,5.0,2.0
ROBERT LUCCI,ENGL101,lucci_robert,5.0,12.0
ROBERT LUCCI,ENGL393,lucci_robert,5.0,1.0
ROBERT NEWCOMB,ENEE303H,newcomb_robert,2.6666666666666665,3.0
ROBERT NEWCOMB,ENEE307,newcomb_robert,2.0,1.0
ROBERT NEWCOMB,ENEE303,newcomb_robert,2.75,4.0
ROBERT PATRO,CMSC423,patro,3.5,16.0
ROBERT PATRO,CMSC858D,patro,5.0,1.0
ROBERT PERNICK,SOCY100,pernick,5.0,2.0
ROBERT RUBY,JOUR459R,ruby_robert,4.0,1.0
ROBERT SANDERS,ENME431,sanders_robert,3.0,1.0
ROBERT SANNER,ENAE788K,sanner,2.0,2.0
ROBERT SANNER,ENAE202,sanner,3.5714285714285716,14.0
ROBERT SANNER,ENAE432,sanner,4.333333333333333,3.0
ROBERT SCHWAB,ECON200,schwab_robert,3.7777777777777777,27.0
ROBERT SCHWAB,ECON414,schwab_robert,2.0,1.0
ROBERT SLEVC,PSYC341,slevc,4.0,1.0
ROBERT STEWART,CCJS345,stewart_robert,5.0,1.0
ROBERT VANN,ARCH225,vann,4.0,6.0
ROBERT VANN,ARCH226,vann,2.0,1.0
ROBERTO LEON,ENGL393,leon,5.0,1.0
ROBERTON WILLIAMS,ECON481,williams_roberton,1.0,1.0
ROBERTON WILLIAMS,AREC240,williams_roberton,2.0,2.0
ROBIN ALLEN-KLEIN,ENGL390,allen-klein,5.0,1.0
ROBIN EARNEST,ENGL392,earnest,4.0,3.0
ROBIN PUTTOCK,ARCH170,puttock_robin,1.0,1.0
ROBIN SAWYER,HLTH377,sawyer_robin,3.875,8.0
ROBIN SAWYER,HLTH420,sawyer_robin,5.0,1.0
ROBYN MUNCY,HIST211,muncy,4.4,5.0
ROBYN MUNCY,HIST419J,muncy,5.0,1.0
ROBYN MUNCY,HIST467,muncy,3.0,1.0
ROBYN ZEIGER,FMSC330,zeiger_robyn,4.0,1.0
ROBYN ZEIGER,FMSC431,zeiger_robyn,5.0,1.0
ROBYN ZEIGER,HONR258W,zeiger_robyn,5.0,1.0
ROCHELLE NEWMAN,HESP300,newman_rochelle,1.5,4.0
RODNEY SCHWARTZ,COMM107,schwartz_rodney,1.4,5.0
RODOLPHE GENTILI,KNES462,gentili,5.0,4.0
RODRIGO TREVINO,MATH498E,trevino,5.0,1.0
RODRIGO TREVINO,MATH452,trevino,4.0,1.0
RODRIGO TREVINO,MATH310,trevino,5.0,1.0
RODRIGO TREVINO,MATH246,trevino,1.8888888888888888,18.0
RODRIGO TREVINO,MATH430,trevino,5.0,2.0
ROGER EASTMAN,CMSC131,eastman_roger,4.666666666666667,3.0
ROGER EASTMAN,CMSC250,eastman_roger,3.0,1.0
ROGER EASTMAN,CMSC330,eastman_roger,3.625,16.0
ROGER EASTMAN,CMSC420,eastman_roger,3.0,2.0
ROGER EASTMAN,CMSC427,eastman_roger,4.0,1.0
ROGER EASTMAN,CMSC498N,eastman_roger,5.0,1.0
ROLAND RUST,BMGT457,rust,1.0,1.0
ROMEL GOMEZ,ENEE101,gomez_romel,3.8,5.0
ROMEL GOMEZ,ENEE205,gomez_romel,3.75,4.0
RONALD LUNA,GEOG130,luna,3.4761904761904763,21.0
RONALD LUNA,GEOG100,luna,2.625,8.0
RONALD LUNA,GEOG788M,luna,1.0,1.0
RONALD MOWER,KNES287,mower,5.0,1.0
RONALD MOWER,KNES289R,mower,5.0,1.0
RONALD YAROS,JOUR289I,yaros,2.4,5.0
RONALD YAROS,JOUR150,yaros,5.0,3.0
RONIT EISENBACH,ARCH170,eisenbach,3.3043478260869565,23.0
RONYA ANDERSON,THET285,anderson_ronya,3.0,1.0
ROOHOLLAH EBRAHIMIAN,MATH241,ebrahimian,4.777777777777778,9.0
ROOHOLLAH EBRAHIMIAN,MATH241H,ebrahimian,5.0,1.0
ROOHOLLAH EBRAHIMIAN,MATH246,ebrahimian,5.0,5.0
ROOHOLLAH EBRAHIMIAN,MATH340,ebrahimian,5.0,5.0
ROOHOLLAH EBRAHIMIAN,MATH341,ebrahimian,4.5,2.0
ROOHOLLAH EBRAHIMIAN,MATH403,ebrahimian,4.142857142857143,7.0
ROOHOLLAH EBRAHIMIAN,MATH410,ebrahimian,5.0,4.0
ROOHOLLAH EBRAHIMIAN,MATH445,ebrahimian,5.0,1.0
ROSE-MARIE OSTER,GERM283,oster_rose-marie,4.5,4.0
ROSE-MARIE OSTER,GERM475,oster_rose-marie,3.0,1.0
ROSEMARY LINDLE,KNES260,lindle,4.0,1.0
ROSS COOPER,BMGT380,cooper_ross,5.0,3.0
ROSS SALAWITCH,HONR229L,salawitch,5.0,1.0
ROSS SALAWITCH,HNUH218Y,salawitch,5.0,1.0
ROSSINA LIU,TLPL288R,liu_rossina,3.0,2.0
ROXANNE LEFKOFF,BMGT350,lefkoff,3.3846153846153846,26.0
ROXANNE LEFKOFF,BMGT350H,lefkoff,4.0,2.0
ROXANNE LEFKOFF,BMGT457,lefkoff,3.0,1.0
ROY THOMASON,BMGT364,thomason,4.75,4.0
ROY THOMASON,BMGT495,thomason,5.0,4.0
RUDY KIM,COMM107,kim_rudy,5.0,1.0
RUIWEN SHU,MATH246,shu,5.0,1.0
RUIWEN SHU,MATH310,shu,4.5,2.0
RUIWEN SHU,MATH461,shu,4.5,2.0
RUSSELL HAMILL,CCJS230,hamill,4.2631578947368425,19.0
RUSSELL HILL,ENST423,hill_russell,1.5,2.0
RUTH PHILLIPS,ENGL398V,phillips_ruth,5.0,3.0
RYAN CURTIS,PSYC420,curtis,3.0,2.0
RYAN CURTIS,PSYC334,curtis,4.444444444444445,18.0
RYAN CURTIS,PSYC221,curtis,4.333333333333333,3.0
RYAN CURTIS,PSYC100,curtis,4.142857142857143,7.0
RYAN GUTTRIDGE,BMGT343,guttridge,5.0,1.0
RYAN HUNTER,MATH240,hunter_ryan,4.0,1.0
RYAN LONG,SPAN363,long_ryan,5.0,1.0
RYAN LONG,SPAN408Q,long_ryan,5.0,1.0
RYAN O'GRADY,INST201,o'grady,5.0,5.0
RYAN O'GRADY,INST311,o'grady,4.866666666666666,15.0
RYAN SMITH,ENME272,smith_ryan,4.857142857142857,7.0
RYAN SOCHOL,ENME416,sochol,4.0,1.0
SABEEN SHEIKH,COMM107,sheikh,1.0,1.0
SABRINA BARON,HIST234,baron,3.5,2.0
SABRINA BARON,HIST235,baron,4.4,5.0
SABRINA BARON,HIST430,baron,5.0,1.0
SABRINA BARON,HIST431,baron,5.0,1.0
SABRINA ISLAM,ENGL391,islam,3.5,2.0
SABRINA ISLAM,ENGL101H,islam,4.0,1.0
SABRINA ISLAM,ENGL101,islam,4.0,4.0
SABRINA KRAMER,BSCI330H,kramer,3.3333333333333335,3.0
SADIK ARUOBA,ECON325,aruoba,3.3333333333333335,3.0
SADIK ARUOBA,ECON402,aruoba,1.5,2.0
SAHIL SHAH,ENEE303,shah_sahil,5.0,2.0
SAJEELA YAQUB,ENGL393,yaqub,1.0,1.0
SALLY SIMPSON,CCJS105,simpson_sally,1.0,2.0
SAMANTHA O'CONNOR,ENGL243,o'connor_samantha,4.0,1.0
SAMI AINANE,ENAE202,ainane,4.0,1.0
SAMI AINANE,ENES467,ainane,4.5,2.0
SAMI AINANE,ENME201,ainane,5.0,1.0
SAMI AINANE,ENME202,ainane,4.0,1.0
SAMI AINANE,ENME462,ainane,4.0,1.0
SAMIR KHULLER,CMSC451,khuller,5.0,1.0
SAMIRA ANDERSON,HESP411,anderson_samira,5.0,2.0
SAMRAT BHATTACHARJEE,CMSC417,bhattacharjee,3.25,12.0
SAMUEL ALLEN,FMSC330,allen_samuel,5.0,1.0
SAMUEL BRAUNFELD,MATH120,braunfeld,5.0,1.0
SAMUEL BRAUNFELD,MATH401,braunfeld,3.0,1.0
SAMUEL BRAUNFELD,MATH461,braunfeld,5.0,3.0
SAMUEL BRAUNFELD,MATH475,braunfeld,5.0,1.0
SAMUEL DIPASQUA,MATH113,dipasqua,4.0,1.0
SAMUEL HANDWERGER,BMGT289D,handwerger,5.0,11.0
SAMUEL HANDWERGER,BMGT424,handwerger,5.0,1.0
SAMUEL HANDWERGER,BUAC712,handwerger,5.0,1.0
SAMUEL KERSTEIN,PHIL140,kerstein,3.111111111111111,9.0
SAMUEL KERSTEIN,PHIL220,kerstein,4.0,2.0
SAMUEL KERSTEIN,PHIL341,kerstein,5.0,1.0
SAMUEL KERSTEIN,PHIL428K,kerstein,4.0,1.0
SAMUEL LASCIO,CHEM131,lascio,5.0,1.0
SAMUEL RAMSEY,EALL300,ramsey_samuel,4.0,3.0
SAMUEL RAMSEY,JAPN421,ramsey_samuel,5.0,1.0
SAMUEL RUBIN,INAG110,rubin_samuel,4.8,25.0
SAMUEL RUBIN,COMM107,rubin_samuel,5.0,2.0
SAMUEL SCHWARM,ENME382,schwarm,5.0,1.0
SANDRA BANISKY,JOUR400,banisky,5.0,1.0
SANDRA BANISKY,JOUR402,banisky,5.0,1.0
SANDRA CERRAI,MATH462,cerrai,4.0,1.0
SANDRA CERRAI,STAT400,cerrai,3.0,6.0
SANDRA CERRAI,STAT410,cerrai,3.6666666666666665,3.0
SANDRA LOUGHLIN,EDHD460,loughlin,5.0,1.0
SANDRA LOUGHLIN,EDHD320,loughlin,5.0,1.0
SANDRA ROSE,BMGT310,rose_sandra,5.0,4.0
SANDRA ROSE,BMGT311,rose_sandra,4.666666666666667,6.0
SANDRA ROSE,BMGT423,rose_sandra,5.0,1.0
SANGBOK LEE,CHEM271,lee_sangbok,2.8,5.0
SANGBOK LEE,ENAE324,lee_sangbok,3.0,1.0
SANGBOK LEE,PSYC354,lee_sangbok,1.0,2.0
SANGEETHA MADHAVAN,AASP400,madhavan,4.0,1.0
SANGEETHA MADHAVAN,AASP398D,madhavan,1.75,4.0
SANGEETHA MADHAVAN,AASP297,madhavan,1.0,2.0
SANGEETHA MADHAVAN,AASP189I,madhavan,2.5,2.0
SANTURIA ORSETTI,MATH013,orsetti_santuria,4.8,5.0
SANTURIA ORSETTI,MATH113,orsetti_santuria,4.0,1.0
SARA FARADJI,ENGL101,faradji,5.0,1.0
SARA LOMBARDI,AREC200,lombardi,5.0,2.0
SARA LOMBARDI,BSCI201,lombardi,4.666666666666667,3.0
SARA LOMBARDI,BSCI202,lombardi,4.333333333333333,6.0
SARA SCHOTLAND,HONR208M,schotland,5.0,2.0
SARA SCHOTLAND,HONR218P,schotland,5.0,1.0
SARA VIA,BSCI106,via_sara,2.074074074074074,27.0
SARA VIA,BSCI106C,via_sara,1.5,2.0
SARA VIA,BSCI106H,via_sara,2.5,8.0
SARA VIA,BSCI106S,via_sara,2.0,2.0
SARA VIA,BSCI370,via_sara,1.0,1.0
SARAH AGHAZADEH,COMM107,aghazadeh,4.5,2.0
SARAH BALCOM,HONR218C,balcom,2.0,1.0
SARAH BALCOM,ANSC101,balcom,3.6666666666666665,3.0
SARAH BALCOM,ANSC225,balcom,4.0,1.0
SARAH BERGBREITER,ENME351,bergbreiter,4.5,2.0
SARAH BOLIVAR,ARCH170,bolivar,3.75,4.0
SARAH CROCO,GVPT100,croco,4.0,1.0
SARAH CROCO,GVPT201,croco,4.333333333333333,9.0
SARAH CROCO,GVPT309C,croco,5.0,2.0
SARAH CROCO,HGLO101,croco,4.333333333333333,3.0
SARAH DAMMEYER,ENGL393,dammeyer,5.0,5.0
SARAH DAMMEYER,ENGL398R,dammeyer,5.0,1.0
SARAH DOWMAN,SPAN370,dowman,2.0,1.0
SARAH GLANCY,KNES360,glancy,5.0,1.0
SARAH GOODSON,ENGL398N,goodson_sarah,2.0,1.0
SARAH GOODSON,ENGL293,goodson_sarah,3.0,1.0
SARAH GOODSON,ENGL398C,goodson_sarah,1.0,3.0
SARAH HUMUD,HHUM328,humud,4.0,1.0
SARAH HUMUD,HHUM106,humud,2.272727272727273,11.0
SARAH HUMUD,HHUM206,humud,5.0,1.0
SARAH KRONCKE,BUFN730,kroncke,4.0,1.0
SARAH LEE,BSCI473,lee_sarah,1.0,5.0
SARAH OATES,JOUR282,oates_sarah,5.0,5.0
SARAH PENNISTON-DORLAND,GEOL120,penniston-dorland,4.0,1.0
SARAH PLEYDELL,ENGL101H,pleydell,3.6666666666666665,3.0
SARAH SCRIVEN,WMST250,scriven,5.0,1.0
SARAH TAHAMONT,CCJS200,tahamont,2.5,4.0
SARAH WILSON,UNIV100,wilson_sarah,5.0,1.0
SARAH WOLEK,BMGT160,wolek,4.2,10.0
SARAH WOLEK,PHPE350,wolek,5.0,1.0
SARAH YEAKEL,MATH432,yeakel,5.0,1.0
SATYENDRA VERMA,ECON306,verma,2.0,3.0
SATYENDRA VERMA,ECON321,verma,3.6666666666666665,3.0
SAVERIO GIOVACCHINI,HIST457,giovacchini,4.666666666666667,3.0
SAVERIO GIOVACCHINI,HIST429D,giovacchini,5.0,1.0
SAVERIO GIOVACCHINI,HIST304,giovacchini,4.0,1.0
SAVERIO GIOVACCHINI,HIST142,giovacchini,2.0,1.0
SAYMIN LEE,COMM107,lee_saymin,5.0,1.0
SCOTT HUDSON,BMGT301,hudson_scott,1.5,4.0
SCOTT JUNTTI,BSCI440,juntti,5.0,3.0
SCOTT KASTNER,GVPT200,kastner,3.6,5.0
SCOTT KASTNER,GVPT204,kastner,4.833333333333333,6.0
SCOTT KASTNER,GVPT289J,kastner,5.0,2.0
SCOTT KASTNER,GVPT409E,kastner,4.5,2.0
SCOTT KASTNER,GVPT409Q,kastner,4.0,1.0
SCOTT KASTNER,GVPT414,kastner,5.0,1.0
SCOTT PRESTON,MATH135,preston,2.2,5.0
SCOTT PRESTON,STAT400,preston,3.4,5.0
SCOTT PRESTON,STAT410,preston,3.0,7.0
SCOTT ROBERTS,PSYC424,roberts_scott,4.666666666666667,3.0
SCOTT ROBERTS,PSYC289E,roberts_scott,4.444444444444445,9.0
SCOTT ROBERTS,PSYC237,roberts_scott,1.0,1.0
SCOTT ROBERTS,PSYC100,roberts_scott,4.5,2.0
SCOTT TRUDELL,ENGL301,trudell,5.0,1.0
SCOTT TRUDELL,ENGL308A,trudell,5.0,1.0
SEAN GRUBER,MATH213,gruber_sean,5.0,1.0
SEAN RAO,GVPT200,rao_sean,5.0,1.0
SEAN RHODES,COMM107,rhodes_sean,5.0,2.0
SEBASTIAN WANG,MUSC129Q,wang_sebastian,2.5,4.0
SELVON WALDRON,PLCY310,waldron,4.5,2.0
SENNUR ULUKUS,ENEE324,ulukus,4.0,1.0
SENNUR ULUKUS,ENEE420,ulukus,5.0,1.0
SENNUR ULUKUS,ENEE439M,ulukus,5.0,1.0
SEOKWOO LEE,BMGT347F,lee_seokwoo,4.0,1.0
SEOKWOO LEE,BUFN660,lee_seokwoo,3.0,1.0
SEPPO ISO-AHOLA,KNES442,iso-ahola,3.5,2.0
SEPPO ISO-AHOLA,HONR258O,iso-ahola,4.5,6.0
